"Checklist URL","Checklist Name","Created","Due Date","Status","Completed","Completed By","Created By","Template Version","Updated","Updated By","Assignees","Total Tasks","Tasks Completed","Endpoint Description","Endpoint Description - Updated Date","Endpoint Description - Updated By","Endpoint Description - Completed Date","Endpoint Description - Completed By","Endpoint Description - Assignees","Endpoint Description - Due Date","Endpoint Description - Hidden","Unit Tests","Unit Tests - Updated Date","Unit Tests - Updated By","Unit Tests - Completed Date","Unit Tests - Completed By","Unit Tests - Assignees","Unit Tests - Due Date","Unit Tests - Hidden","Testing Notebook","Testing Notebook - Updated Date","Testing Notebook - Updated By","Testing Notebook - Completed Date","Testing Notebook - Completed By","Testing Notebook - Assignees","Testing Notebook - Due Date","Testing Notebook - Hidden","Finish","Finish - Updated Date","Finish - Updated By","Finish - Completed Date","Finish - Completed By","Finish - Assignees","Finish - Due Date","Finish - Hidden","What is the Endpoint name","Please describe the endpoint's purpose","Simple Example","Simple Example Output","Failure Examples","Failure Examples Output","Three Examples","Three Examples Output","Link to the Unit Test and Example notebook","multi_select_field - System has passed peer review"
"https://app.process.st/checklists/qDWyYcBK558amALtgVJHmg","find_market_account_orders Tests","2020-05-11 15:10","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 15:10","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:10","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:10","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/rukE9TH0h1K-SKm97cZC1Q","find_algorithm_orders Tests","2020-05-11 15:12","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 15:12","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:12","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:12","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/ujqJqdfiwkIq-BYLDDVPEA","edit_market_order Tests","2020-05-11 15:09","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 15:09","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:09","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:09","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","This endpoint edits all fields of an order, given an order id. Special care (currently) must be taken by the user, because the order database can be corrupted.

        keys =  {'api_key': api_key,
                'from_symbol':order['from_symbol'],
                 'to_symbol':order['to_symbol'],
                 'to_quantity':order['to_quantity'],
                 'experiment_id':order['experiment_id'],
                 'type':order['type'].upper(),
                 'purchase_date':order['purchase_date'], ###
                 'submitted_date':order['submitted_date'], ###
                 'tag':order['tag'], ###
                 'limit_price_top': order['limit_price_top'], ###
                 'limit_price_bottom': order['limit_price_bottom'], ###
                 'limit_date': order['limit_date'], ###
                 'simulated_price':order['simulated_price'],
                 'symbol_discovery':order['symbol_discovery'],
                 'market_price':None,
                 'transaction_fee':order['transaction_fee'],
                'transaction_ids':order['transaction_ids']}    
        
        resp = MarketOperator.pq.edit_single_market_order(keys,remote=True)

This method is similar to submit market order, except that order_id is required. We should discuss how the endpoint should work, and craft tests together for edit
","","","","","","","",""
"https://app.process.st/checklists/vz27Q-oGI1VV7UNaI6BMTw","download_experiment Tests","2020-05-11 14:27","","Completed","2020-05-20 16:07","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","6","2020-05-20 16:07","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","4","Completed","2020-05-12 16:59","christopher.hemming@utoronto.ca","2020-05-12 16:59","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-12 17:41","christopher.hemming@utoronto.ca","2020-05-12 17:41","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-20 16:07","christopher.hemming@utoronto.ca","2020-05-20 16:07","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-20 16:07","christopher.hemming@utoronto.ca","2020-05-20 16:07","christopher.hemming@utoronto.ca","","","false","download_experiment","Allows user to retrieve code and settings for an experiment specified by experiment id.

Arguments:

'api_key'  
'experiment_id'  -- the experiment id for the experiment whose code and settings are to be retrieved","q = {'api_key':api_key,'query':{ 'status': 'running', 'name': {'$regex': '^financialApi'} }}
dat = pq.find_processes(q,remote=True)
df = pd.DataFrame(dat)
eid = df['experiment_id'][0]
arr = pq.download_experiment({ 'api_key' : api_key,'experiment_id':eid},remote=True)
 
 ","","eid = uuid.uuid1() #nonexistent experiment
arr = pq.download_experiment({ 'api_key' : api_key,'experiment_id':eid},remote=True)
","","Do the above cases cover all that we need to test, since download_experiments is so simple?","","http://54.184.193.202:8888/edit/PaxDataScience/examples/tests/tests_dowload_experiment.py#","Completed"
"https://app.process.st/checklists/mxRkmnx7XuEVuJtQQhtNJg","delete_process Tests","2020-05-11 14:26","","Completed","2020-05-20 16:07","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","6","2020-05-20 16:07","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","4","Completed","2020-05-13 19:41","christopher.hemming@utoronto.ca","2020-05-13 19:41","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-13 19:44","christopher.hemming@utoronto.ca","2020-05-13 19:44","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-20 16:07","christopher.hemming@utoronto.ca","2020-05-20 16:07","christopher.hemming@utoronto.ca","","","false","Completed","2020-05-20 16:07","christopher.hemming@utoronto.ca","2020-05-20 16:07","christopher.hemming@utoronto.ca","","","false","delete_process","Completely removes all records for a process from the databases. A running process can't be deleted.

Arguments:

'api_key'
'experiment_id'

","        #start job running
        [status,eid] = TestLaunchFinancialProcess.launch_a_test_process(self,2)
        print(status)
        self.assertEqual(status,'running', 'Process is not running, status = ' + str(status))
        
        #attempt to delete running process, which should not be possible
        pq.delete_process(q={'api_key':api_key,'experiment_id':eid},remote=True)           
        q = { 'api_key' : api_key,'query':{'experiment_id':eid}}
        dat = pq.find_processes(q,remote=True)
        self.assertTrue(len(dat)>1, 'process appears to have been deleted' )
        
        # now we halt process, delete it, and check that get_last_logs returns an empty structure
        pq.halt_process({'api_key':api_key,'experiment_id':eid})    
        time.sleep(pause)
        q = { 'api_key' : api_key,'query':{'experiment_id':eid}}
        dat = pq.find_processes(q,remote=True)
        try:
            status = list(pd.DataFrame(dat)['status'])[0]
        except Exception as e:
            print(dat)
            raise e 
        self.assertEqual(status,'halted',""job status should be 'halted'"")
        pq.delete_process(q={'api_key':api_key,'experiment_id':eid},remote=True)           
        q = { 'api_key' : api_key,'query':{'experiment_id':eid}}
        dat = pq.find_processes(q,remote=True)
        self.assertEqual(len(dat),0, 'process could not be deleted' ) 
        dat = pq.get_last_logs( {'api_key':api_key,'experiment_id':eid}, remote=True )
        self.assertEqual(len(dat),0, 'last logs from deleted process should be empty' ) ","","attempted deletion of a running process is covered in previous example","","not implemented","","http://54.184.193.202:8888/edit/PaxDataScience/examples/tests/tests_launch_financial_process.py#","Completed"
"https://app.process.st/checklists/k0bGdxDD1W6r56OGOFJGiQ","delete_market_order Tests","2020-05-11 15:14","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 15:14","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:14","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:14","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/nQLmhx6UK4KiThYcdE5Cbw","crypto_compare_historical_minute_query Tests","2020-05-11 14:10","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 14:10","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:10","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:10","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/ms8rwW1Fyyr1Z6GRy6ZC_A","crypto_compare_historical_hour_query Tests","2020-05-11 14:12","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 14:12","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:12","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:12","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/sm_7-WPv4dMhZet9OM5ECQ","clone_process Tests","2020-05-11 14:23","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 14:23","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:23","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:23","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/n4oy4AKXVLYFoc3T7oJGsg","balance_server Tests","2020-05-11 14:30","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 14:30","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:30","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 14:30","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
"https://app.process.st/checklists/ioqysoH0fTW3FOnd3adI3A","assign_market_algorithm Tests","2020-05-11 15:02","","Active","","","christopher.hemming@utoronto.ca","8","2020-06-10 18:44","christopher.hemming@utoronto.ca","christopher.hemming@utoronto.ca","4","0","NotCompleted","2020-05-11 15:02","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:02","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-11 15:02","christopher.hemming@utoronto.ca","","","","","false","NotCompleted","2020-05-20 15:48","JustinGirard@justingirard.com","","","","","false","","","","","","","","","",""
